Season;Episode;Name;Sentence;

1;02;robert;Thats it She must have been a rare wench to make Lord forget his honor You never told me what she looked like

1;02;ned;Nor will I

1;02;robert;We were at war None of us knew if we were gonna go back home again Youre too hard on yourself You always have been I swear if I werent your King, youd have hit me already

1;02;ned;The worst thing about your coronation Ill never get to hit you again

1;02;robert;Trust me, thats not the worst thing There was a rider in the night

1;02;ned;Daenerys Targaryen has wed some Dothraki horselord What of it? Should we send her a wedding gift?

1;02;robert;A knife perhaps, a good sharp one, and a bold man to wield it

1;02;ned;Shes little more than a child

1;02;robert;Soon enough that child will spread her legs and start breeding

1;02;ned;Tell me were not speaking of this

1;02;robert;Oh, its unspeakable to you? What her father did to your family That was unspeakable What Rhaegar Targaryen did to your sister the woman I loved Ill kill every Targaryen I get my hands on

1;02;ned;But you cant get your hands on this one, can you?

1;02;robert;This Khal Drogo, its said he has 100,000 men in his horde

1;02;ned;Even a million Dothraki are no threat to the realm, as long as they remain on the other side of the Narrow Sea They have no ships, Robert

1;02;robert;There are still those in the Seven Kingdoms who call me Usurper If the Targaryen boy crosses with a Dothraki horde at his back, the scum will join him

1;02;ned;He will not cross And if by chance he does, well throw him back into the sea

1;02;robert;Theres a war coming, Ned I dont know when, I dont know who well be fighting, but its coming -

1;02;benjen;Sit Youll be fed Untie them

1;02;tyrion;Rapers They were given a choice no doubt Castration or the Wall Most choose the knife Not impressed by your new brothers? Lovely thing about the Watch You discard your old family and get a whole new one

1;02;jon;Why do you read so much?

1;02;tyrion;Look at me and tell me what you see

1;02;jon;Is this a trick?

1;02;tyrion;What you see is a dwarf If Id been born a peasant they mightve left me out in the woods to die Alas, I was born a Lannister of Casterly Rock Things are expected of me My father was the Hand of the King for 20 years

1;02;jon;Until your brother killed that King

1;02;tyrion;Yes, until my brother killed him Life is full of these little ironies My sister married the new King and my repulsive nephew will be King after him I must do my part for the honor of my house, wouldnt you agree? But how? Well, my brother has his sword and I have my mind And a mind needs books like a sword needs a whetstone Thats why I read so much And you? Whats your story, bastard?

1;02;jon;Ask me nicely and maybe Ill tell you, dwarf

1;02;tyrion;A bastard boy with nothing to inherit, off to join the ancient order of the Nights Watch, alongside his valiant brothers-in-arms

1;02;jon;The Nights Watch protects the realm from.

1;02;tyrion;Yes yes, against grumpkins and snarks and all the other monsters your wet nurse warned you about Youre a smart boy You dont believe that nonsense Everythings better with some wine in the belly -

1;02;maester luwin;Its time we reviewed the accounts, my lady Youll want to know how much this royal visit has cost us

1;02;catelyn;Talk to Poole about it

1;02;maester luwin;Poole went south with Lord Stark, my lady We need a new steward, and there are several other appointments that require our immediate attention.

1;02;catelyn;I dont care about appointments

1;02;robb;Ill make the appointments Well talk about it first thing in the morning

1;02;maester luwin;Very good, my Lord My Lady

1;02;robb;When was the last time you left this room?

1;02;catelyn;I have to take care of him

